ID,date,month,year,outflow,inflow,storage
265,1,5,2008,131.7,180.2,690000000
266,10,5,2008,144.5,276.8,806300000
267,20,5,2008,164.1,231.7,868500000
268,1,6,2008,120,225,958000000
269,10,6,2008,136,155,960400000
270,20,6,2008,174.8,78.6,874000000
271,1,7,2008,217.4,61.3,732000000
272,10,7,2008,229,30,562000000
273,20,7,2008,191,40.4,420900000
274,1,8,2008,160.5,42.5,321000000
275,10,8,2008,104,47.8,279500000
276,20,8,2008,34.6,67.7,310700000
277,1,9,2008,27.6,65.1,343300000
278,10,9,2008,27,56.6,368500000
279,20,9,2008,47.7,44,362400000
280,1,10,2008,70,38.7,334100000
281,10,10,2008,78.7,46.9,306800000
282,20,10,2008,73.2,48.2,284700000
283,1,11,2008,54,50.6,284900000
284,10,11,2008,30,70,318600000
285,20,11,2008,27.5,61.3,347100000
286,1,12,2008,20,57,380400000
287,10,12,2008,6.8,59.5,424300000
288,20,12,2008,7,57.2,480900000
289,1,1,2009,7,50,508600000
290,10,1,2009,6.5,44,541300000
291,20,1,2009,6.2,50.5,584000000
292,1,2,2009,7,51.4,622500000
293,10,2,2009,7,48.4,659000000
294,20,2,2009,415.3,153.5,690000000
295,1,3,2009,12.3,58,729400000
296,10,3,2009,76.5,58.3,713000000
297,20,3,2009,97.7,70.7,688100000
298,1,4,2009,78.7,108.3,714600000
299,10,4,2009,71.7,131.9,765100000
300,20,4,2009,129.6,135.9,768600000
301,1,5,2009,112.8,187.4,834200000
302,10,5,2009,85.7,227.6,952100000
303,20,5,2009,121.1,325.4,1135600000
304,1,6,2009,169.8,313.5,1255000000
305,10,6,2009,150,303.7,1385600000
306,20,6,2009,172.8,334,1520100000
307,1,7,2009,264.8,217.3,1470000000
308,10,7,2009,311.3,238.2,1400000000
309,20,7,2009,314.5,209.6,1298000000
310,1,8,2009,318.3,153,1153000000
311,10,8,2009,322.8,107.6,969000000
312,20,8,2009,175,77.8,876200000
313,1,9,2009,84.5,80.8,873400000
314,10,9,2009,44.5,73.2,897000000
315,20,9,2009,74.4,85.2,905300000
316,1,10,2009,109,76,875300000
317,10,10,2009,114,67.4,834200000
318,20,10,2009,127.8,56.4,764500000
319,1,11,2009,100,60.3,728500000
320,10,11,2009,95,56.8,697000000
321,20,11,2009,50,68.1,711200000
322,1,12,2009,14.1,70.5,760000000
323,10,12,2009,6,64.2,807500000
324,20,12,2009,6,59.6,856000000
325,1,1,2010,6,55,897000000
326,10,1,2010,6,55.8,938000000
327,20,1,2010,6,64.4,991000000
328,1,2,2010,11.6,68.2,1038000000
329,10,2,2010,20,68.3,1076000000
330,20,2,2010,28.8,89.1,1114000000
331,1,3,2010,74.3,76.4,1112000000
332,10,3,2010,106.3,176.2,1164000000
333,20,3,2010,102.7,187.7,1238400000
334,1,4,2010,112.9,246.9,1350000000
335,10,4,2010,137,435.5,1612700000
336,20,4,2010,326,445,1705200000
337,1,5,2010,647.1,682,1764200000
338,10,5,2010,680,577.3,1652400000
339,20,5,2010,552.3,525,1665300000
340,1,6,2010,493,590.7,1746300000
341,10,6,2010,658.3,683.8,1773100000
342,20,6,2010,757.3,730.6,1754800000
343,1,7,2010,440.7,480.7,1794900000
344,10,7,2010,434.4,447.2,1794000000
345,20,7,2010,498,342.5,1645000000
346,1,8,2010,381.3,298.7,1576700000
347,10,8,2010,348,214.1,1458700000
348,20,8,2010,206.9,168.2,1419900000
349,1,9,2010,108.8,142.1,1445700000
350,10,9,2010,111.5,111,1443000000
351,20,9,2010,110.1,84.7,1419000000
352,1,10,2010,110,84.1,1395000000
353,10,10,2010,109.5,101.2,1387000000
354,20,10,2010,109.5,112.9,1390800000
355,1,11,2010,109.5,85.1,1371300000
356,10,11,2010,105.5,79.7,1351000000
357,20,11,2010,74.3,73.1,1350900000
358,1,12,2010,65,68.8,1353700000
359,10,12,2010,63.5,65.6,1356000000
360,20,12,2010,60,61.8,1357000000
