ID,date,month,year,outflow,inflow,storage
131,10,8,2004,664.2,393.1,2270000000
132,20,8,2004,659.4,393.1,1962000000
133,1,9,2004,503.6,555.8,1966000000
134,10,9,2004,500,546,1970000000
135,20,9,2004,613.6,590.7,2006000000
136,1,10,2004,659,740,1986000000
137,10,10,2004,741.9,790,2078000000
138,20,10,2004,907.5,810,2070000000
139,1,11,2004,890.6,836.2,2078000000
140,10,11,2004,903.9,982.6,2202000000
141,20,11,2004,946.2,1217.7,2370000000
142,1,12,2004,922.6,1180.9,2638000000
143,10,12,2004,925.7,1122.1,3114000000
144,20,12,2004,980.5,1007.2,3413000000
145,1,1,2005,1193,891.7,3355000000
146,10,1,2005,1078.7,855,3353000000
147,20,1,2005,1106.5,864.1,3374000000
148,1,2,2005,1101.7,912.9,3379000000
149,10,2,2005,1190,1112.9,3423000000
150,20,2,2005,1184.3,1209.4,3394000000
151,1,3,2005,983.1,831.6,3271000000
152,10,3,2005,833.9,909.7,3414000000
153,20,3,2005,955.5,853.8,3462000000
154,1,4,2005,808.8,797.9,3438000000
155,10,4,2005,819.9,671.2,3428000000
156,20,4,2005,508.2,492.2,3423000000
157,1,5,2005,476.3,532.1,3518000000
158,10,5,2005,726.8,768.1,3538000000
159,20,5,2005,610.7,612.7,3468000000
160,1,6,2005,515.5,451.3,3355000000
161,10,6,2005,549.8,653.1,3418000000
162,20,6,2005,555,519.3,3320000000
163,1,7,2005,611.9,366.9,2962000000
164,10,7,2005,630,369.6,2606000000
165,20,7,2005,630,383.5,2274000000
166,1,8,2005,629.8,352.2,1942000000
167,10,8,2005,601.7,352.2,1645000000
168,20,8,2005,518.2,439.5,1519000000
169,1,9,2005,489.6,475.7,1483000000
170,10,9,2005,485.7,427.1,1441000000
171,20,9,2005,448.2,483.7,1467000000
172,1,10,2005,514.6,646.7,1509000000
173,10,10,2005,521,673.6,1716000000
174,20,10,2005,481.1,698.1,1962000000
175,1,11,2005,644.4,784.9,2165000000
176,10,11,2005,763,920.8,2358000000
177,20,11,2005,804.2,970.6,2578000000
178,1,12,2005,852.5,1049.6,2850000000
179,10,12,2005,1053.9,1116.7,2987000000
